1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1064	0.681714	0.000000	5.618935	0.008802	21.3
1065	0.671038	0.000000	5.618935	0.006421	27.0
1066	0.682596	0.000000	5.618935	0.006522	21.8
1067	0.702539	0.000000	5.618935	0.006884	22.4
1068	0.667202	0.000000	5.618935	0.007344	22.4
1069	0.654542	0.000000	5.618935	0.007865	20.5
1070	0.694878	0.000000	5.618935	0.007280	19.0
1071	0.644350	0.000000	5.618935	0.008596	19.9
1072	0.701065	0.000000	5.618935	0.007649	21.0
1073	0.715316	0.000000	5.618935	0.008536	20.8
1074	0.688839	0.000443	5.618817	0.008637	22.0
1075	0.699445	0.000000	5.618935	0.007877	21.0
1076	0.714516	0.000000	5.618935	0.008737	21.8
1077	0.683755	0.000000	5.618935	0.009069	21.2
1078	0.675975	0.000000	5.618935	0.007706	20.9
1079	0.676750	0.000000	5.618935	0.006956	22.6
1080	0.683827	0.000000	5.618935	0.006370	21.3
1081	0.651109	0.000000	5.618935	0.007130	20.1
1082	0.718803	0.000000	5.618935	0.007177	22.5
1083	0.688992	0.000000	5.618935	0.007241	18.4
1084	0.667076	0.000000	5.618935	0.009609	19.7
1085	0.674940	0.000000	5.618935	0.007075	23.4
1086	0.681734	0.000000	5.618935	0.006580	30.6
1087	0.688507	0.000000	5.618935	0.008083	24.2
1088	0.679536	0.000000	5.618935	0.007277	21.5
1089	0.682882	0.000000	5.618935	0.007455	19.7
1090	0.688804	0.000000	5.618935	0.007042	18.6
1091	0.691731	0.000000	5.618935	0.007938	21.4
1092	0.668817	0.000000	5.618935	0.007211	19.7
1093	0.680934	0.000000	5.618935	0.007267	20.3
1094	0.656711	0.000000	5.618935	0.008711	21.4
1095	0.704405	0.000000	5.618935	0.006791	20.2
1096	0.687143	0.000000	5.618935	0.007209	20.3
1097	0.692553	0.000000	5.618935	0.008859	19.5
1098	0.656109	0.000000	5.618935	0.007051	20.0
1099	0.654897	0.000000	5.618935	0.006523	19.2
1100	0.677871	0.000000	5.618935	0.006906	21.0
1101	0.687864	0.000000	5.618935	0.007188	21.5
1102	0.669381	0.000000	5.618935	0.008246	19.0
1103	0.690876	0.000000	5.618935	0.009266	20.6
1104	0.662047	0.000000	5.618935	0.006159	19.9
1105	0.685075	0.000294	5.618857	0.007350	19.8
1106	0.696595	0.000000	5.618935	0.007589	20.2
1107	0.658237	0.000000	5.618935	0.008285	20.1
1108	0.692204	0.000000	5.618935	0.007911	20.9
1109	0.673304	0.000000	5.618935	0.006512	20.1
1110	0.656358	0.000000	5.618935	0.006122	21.8
1111	0.676210	0.000000	5.618935	0.006627	18.6
1112	0.669173	0.000000	5.618935	0.007331	22.5
1113	0.711463	0.000000	5.618935	0.010626	21.8
1114	0.731497	0.000000	5.618935	0.008106	27.8
1115	0.682627	0.000000	5.618935	0.008177	24.8
1116	0.657309	0.000000	5.618935	0.008197	20.9
1117	0.682525	0.000000	5.618935	0.007561	23.0
1118	0.640654	0.000000	5.618935	0.005771	24.1
1119	0.699747	0.000000	5.618935	0.011098	26.6
1120	0.707988	0.000000	5.618935	0.010131	22.5
1121	0.675686	0.000000	5.618935	0.008818	20.9
1122	0.662159	0.007555	5.616915	0.008553	19.7
1123	0.667210	0.001894	5.618429	0.006884	19.6
1124	0.685025	0.000000	5.618935	0.006270	22.8
1125	0.653612	0.000000	5.618935	0.009759	23.7
1126	0.664494	0.000000	5.618935	0.008107	20.6
1127	0.639598	0.000292	5.618857	0.006127	25.6
1128	0.699686	0.000000	5.618935	0.006740	22.1
1129	0.685365	0.000000	5.618935	0.006876	20.8
1130	0.683200	0.000000	5.618935	0.006502	19.5
1131	0.657060	0.000000	5.618935	0.006514	20.8
1132	0.717130	0.000000	5.618935	0.006897	19.5
1133	0.652640	0.000000	5.618935	0.005250	20.1
1134	0.658671	0.000000	5.618935	0.007596	22.0
1135	0.682354	0.000000	5.618935	0.007575	20.0
1136	0.661612	0.000000	5.618935	0.008501	21.6
1137	0.666561	0.000000	5.618935	0.006522	19.9
1138	0.648061	0.000000	5.618935	0.006830	18.5
1139	0.690605	0.000000	5.618935	0.009961	19.7
1140	0.684522	0.000000	5.618935	0.009736	18.8
1141	0.704721	0.000000	5.618935	0.009254	19.8
1142	0.670498	0.001274	5.618594	0.006559	21.0
1143	0.672269	0.000000	5.618935	0.006636	22.4
1144	0.652937	0.000000	5.618935	0.008831	18.5
1145	0.656094	0.000000	5.618935	0.006155	21.0
1146	0.696614	0.000000	5.618935	0.006007	18.8
1147	0.686266	0.000000	5.618935	0.006335	21.1
1148	0.673672	0.000000	5.618935	0.009619	21.6
1149	0.708711	0.000000	5.618935	0.008184	24.8
1150	0.666259	0.000000	5.618935	0.007722	22.0
1151	0.689554	0.000000	5.618935	0.007154	19.8
1152	0.679972	0.000000	5.618935	0.007117	18.4
1153	0.637289	0.000000	5.618935	0.005986	21.7
1154	0.666876	0.000000	5.618935	0.007900	22.5
1155	0.687555	0.000000	5.618935	0.007491	21.5
1156	0.648114	0.000000	5.618935	0.007362	20.8
1157	0.661022	0.000285	5.618859	0.006907	22.0
1158	0.650143	0.000000	5.618935	0.007621	23.4
1159	0.659852	0.000000	5.618935	0.006687	22.5
1160	0.670755	0.000000	5.618935	0.006913	19.4
1161	0.705785	0.000000	5.618935	0.009213	19.7
1162	0.722365	0.000583	5.618779	0.007629	18.7
1163	0.663079	0.000000	5.618935	0.008017	19.9
1164	0.665492	0.000000	5.618935	0.006643	19.9
1165	0.643547	0.000000	5.618935	0.006280	21.8
1166	0.689205	0.000000	5.618935	0.007796	19.0
1167	0.642385	0.000000	5.618935	0.006512	22.2
1168	0.672880	0.000000	5.618935	0.008062	24.4
1169	0.657984	0.000000	5.618935	0.007753	21.2
1170	0.682256	0.002226	5.618340	0.008054	22.1
1171	0.696582	0.006268	5.617259	0.007089	21.8
1172	0.671117	0.001759	5.618465	0.007241	25.9
1173	0.687788	0.000000	5.618935	0.006996	22.9
1174	0.661648	0.000000	5.618935	0.007074	23.7
1175	0.664195	0.000000	5.618935	0.006972	25.5
1176	0.657123	0.000000	5.618935	0.006433	25.0
1177	0.659445	0.000000	5.618935	0.006499	20.2
1178	0.694370	0.000000	5.618935	0.007986	21.7
1179	0.705437	0.000000	5.618935	0.010612	21.7
1180	0.660826	0.000000	5.618935	0.006648	20.6
1181	0.686492	0.000000	5.618935	0.007370	20.8
1182	0.681886	0.000000	5.618935	0.007013	20.5
1183	0.653419	0.000000	5.618935	0.007368	22.4
1184	0.675301	0.000000	5.618935	0.006558	18.5
1185	0.630501	0.000000	5.618935	0.009922	22.0
1186	0.655393	0.000000	5.618935	0.007510	21.4
1187	0.681617	0.000000	5.618935	0.007050	21.0
1188	0.687359	0.000000	5.618935	0.006895	21.1
1189	0.680686	0.000000	5.618935	0.007021	22.2
1190	0.701741	0.000000	5.618935	0.006900	19.6
1191	0.680985	0.000000	5.618935	0.007022	19.9
1192	0.655784	0.000000	5.618935	0.005743	22.6
1193	0.643327	0.000000	5.618935	0.007198	21.3
1194	0.672679	0.000000	5.618935	0.006938	21.1
1195	0.650970	0.000000	5.618935	0.007575	21.4
1196	0.686919	0.000000	5.618935	0.007150	21.3
1197	0.656304	0.000000	5.618935	0.006488	19.3
1198	0.663166	0.000000	5.618935	0.006672	21.3
1199	0.676674	0.000000	5.618935	0.006406	22.7
1200	0.673750	0.000000	5.618935	0.007216	20.6
1201	0.669122	0.000000	5.618935	0.006250	20.4
1202	0.674899	0.000000	5.618935	0.007089	18.7
1203	0.623515	0.000000	5.618935	0.006097	19.5
1204	0.680185	0.000000	5.618935	0.007356	19.7
1205	0.655630	0.000000	5.618935	0.006844	18.5
1206	0.636588	0.000000	5.618935	0.005532	20.1
1207	0.636374	0.000000	5.618935	0.006237	21.7
1208	0.642572	0.000000	5.618935	0.006188	20.8
1209	0.658745	0.000000	5.618935	0.008815	21.7
1210	0.658897	0.000000	5.618935	0.006910	19.7
1211	0.633342	0.000000	5.618935	0.006026	19.0
1212	0.648986	0.000000	5.618935	0.007632	22.0
1213	0.688997	0.000000	5.618935	0.006396	22.3
1214	0.698080	0.000000	5.618935	0.009269	22.1
1215	0.639807	0.000000	5.618935	0.006347	20.6
1216	0.645215	0.000000	5.618935	0.006784	21.7
1217	0.704533	0.000000	5.618935	0.006777	22.9
1218	0.645999	0.000000	5.618935	0.008085	21.0
1219	0.658450	0.000000	5.618935	0.008242	19.4
1220	0.668505	0.002465	5.618276	0.007124	23.0
1221	0.671492	0.000000	5.618935	0.006551	19.4
1222	0.653743	0.000000	5.618935	0.007532	19.9
1223	0.668787	0.000000	5.618935	0.009304	22.9
1224	0.659139	0.000000	5.618935	0.007643	19.8
1225	0.704412	0.000000	5.618935	0.008514	21.6
1226	0.693649	0.000000	5.618935	0.006046	21.9
1227	0.661191	0.000000	5.618935	0.006515	19.8
1228	0.652349	0.000000	5.618935	0.007551	20.9
1229	0.644308	0.000000	5.618935	0.007428	20.1
1230	0.694590	0.000000	5.618935	0.006653	21.5
1231	0.673759	0.000000	5.618935	0.007460	20.6
1232	0.648583	0.000000	5.618935	0.007342	21.8
1233	0.680668	0.000000	5.618935	0.007879	20.3
1234	0.679630	0.000000	5.618935	0.008152	22.5
1235	0.650307	0.000000	5.618935	0.007123	21.6
1236	0.675161	0.000000	5.618935	0.008656	22.3
1237	0.669412	0.001472	5.618541	0.006521	22.2
1238	0.644925	0.000000	5.618935	0.006783	22.9
1239	0.659379	0.000000	5.618935	0.006803	22.3
1240	0.641001	0.000000	5.618935	0.007024	20.7
1241	0.648929	0.000000	5.618935	0.005794	21.8
1242	0.640338	0.000000	5.618935	0.007424	22.2
1243	0.659908	0.000000	5.618935	0.007303	22.3
1244	0.675938	0.000000	5.618935	0.007454	20.7
1245	0.631158	0.000000	5.618935	0.007198	22.2
1246	0.639939	0.000000	5.618935	0.005648	22.3
1247	0.661395	0.000000	5.618935	0.008866	22.9
1248	0.675144	0.000000	5.618935	0.006853	20.8
1249	0.658933	0.000280	5.618860	0.006789	20.5
1250	0.656895	0.000000	5.618935	0.006496	20.3
1251	0.698609	0.000000	5.618935	0.006935	18.5
1252	0.653886	0.000000	5.618935	0.009858	19.8
1253	0.714121	0.001463	5.618544	0.007297	19.5
1254	0.662322	0.000000	5.618935	0.008393	21.4
1255	0.642251	0.000000	5.618935	0.006910	23.2
1256	0.689763	0.000000	5.618935	0.008560	24.0
1257	0.664614	0.001051	5.618654	0.006223	20.3
1258	0.650738	0.000937	5.618685	0.007559	22.0
1259	0.653117	0.000000	5.618935	0.006813	22.1
1260	0.624927	0.000000	5.618935	0.008638	23.3
1261	0.691652	0.000000	5.618935	0.006977	19.8
1262	0.649596	0.000024	5.618929	0.006509	21.3
1263	0.624035	0.000000	5.618935	0.010549	23.0
1264	0.659232	0.000488	5.618805	0.006760	21.5
1265	0.636254	0.000000	5.618935	0.007110	22.0
1266	0.662272	0.000000	5.618935	0.007288	23.3
1267	0.653671	0.000000	5.618935	0.006331	20.2
1268	0.637240	0.000000	5.618935	0.007514	25.4
1269	0.697693	0.000000	5.618935	0.007361	21.8
1270	0.636573	0.000000	5.618935	0.006026	19.8
1271	0.675104	0.000000	5.618935	0.007326	22.7
1272	0.686221	0.000000	5.618935	0.006761	20.0
1273	0.668412	0.000000	5.618935	0.007161	21.3
1274	0.619796	0.000000	5.618935	0.007920	18.8
1275	0.668709	0.000000	5.618935	0.006272	20.0
1276	0.669868	0.000000	5.618935	0.006068	21.5
1277	0.663079	0.000000	5.618935	0.006318	19.7
1278	0.673048	0.000000	5.618935	0.006220	20.6
1279	0.688882	0.000000	5.618935	0.007799	22.4
1280	0.641777	0.000000	5.618935	0.007389	20.5
1281	0.650330	0.000000	5.618935	0.006486	19.7
1282	0.652423	0.000000	5.618935	0.006691	20.7
1283	0.709547	0.000000	5.618935	0.008066	20.3
1284	0.659570	0.000000	5.618935	0.008167	30.1
1285	0.652047	0.000000	5.618935	0.007517	20.1
1286	0.685201	0.000000	5.618935	0.008371	18.0
1287	0.655102	0.000000	5.618935	0.006166	22.4
1288	0.634442	0.000000	5.618935	0.007223	20.3
1289	0.671226	0.000000	5.618935	0.006573	25.1
1290	0.642037	0.000000	5.618935	0.005732	19.9
1291	0.663792	0.000000	5.618935	0.006564	21.9
1292	0.627725	0.000000	5.618935	0.007497	21.7
1293	0.667669	0.000000	5.618935	0.008297	23.1
1294	0.702359	0.000000	5.618935	0.007595	22.4
1295	0.675703	0.000000	5.618935	0.006663	23.2
1296	0.697389	0.000000	5.618935	0.006332	21.1
1297	0.684885	0.000000	5.618935	0.005941	24.9
1298	0.637313	0.000000	5.618935	0.007146	20.3
1299	0.667670	0.000000	5.618935	0.006917	20.2
1300	0.693031	0.000000	5.618935	0.009066	18.9
1301	0.667423	0.000000	5.618935	0.006553	20.2
1302	0.678314	0.000000	5.618935	0.007334	22.2
1303	0.623535	0.000000	5.618935	0.007797	21.1
1304	0.652377	0.000000	5.618935	0.006012	20.4
1305	0.644185	0.000000	5.618935	0.006644	20.4
1306	0.673359	0.000000	5.618935	0.007320	20.6
1307	0.643327	0.000000	5.618935	0.006761	25.6
1308	0.655560	0.000000	5.618935	0.006372	19.5
1309	0.642758	0.000000	5.618935	0.006853	20.1
1310	0.677205	0.000000	5.618935	0.006660	20.5
1311	0.647897	0.000000	5.618935	0.008084	19.7
1312	0.648345	0.000000	5.618935	0.005780	18.9
1313	0.699390	0.000000	5.618935	0.006582	23.2
1314	0.624059	0.000000	5.618935	0.006615	21.8
1315	0.677496	0.000000	5.618935	0.006363	23.2
1316	0.686582	0.000000	5.618935	0.006402	19.8
1317	0.638979	0.000000	5.618935	0.007508	20.9
1318	0.672370	0.000000	5.618935	0.008488	20.8
1319	0.658076	0.000000	5.618935	0.006863	20.4
1320	0.652140	0.001229	5.618607	0.005803	21.6
1321	0.666381	0.000000	5.618935	0.007465	20.8
1322	0.650995	0.000000	5.618935	0.008477	18.3
1323	0.649494	0.000000	5.618935	0.007496	21.3
1324	0.677616	0.005434	5.617482	0.005875	23.6
1325	0.674607	0.003185	5.618083	0.006851	21.6
1326	0.634750	0.000000	5.618935	0.006156	19.6
1327	0.677553	0.000000	5.618935	0.006831	20.4
1328	0.704944	0.000000	5.618935	0.007574	22.0
1329	0.648846	0.000000	5.618935	0.005917	18.5
1330	0.631972	0.000635	5.618765	0.007902	19.7
1331	0.635853	0.000000	5.618935	0.007487	21.1
1332	0.656635	0.000000	5.618935	0.005679	23.1
1333	0.636121	0.000000	5.618935	0.009706	24.2
1334	0.651608	0.000000	5.618935	0.007198	23.9
1335	0.651250	0.002132	5.618365	0.005520	24.2
1336	0.627387	0.000000	5.618935	0.006378	19.7
1337	0.618523	0.000000	5.618935	0.007684	20.5
1338	0.651300	0.000171	5.618890	0.006908	18.4
1339	0.639745	0.001320	5.618582	0.007445	20.0
1340	0.637636	0.000178	5.618888	0.005873	21.0
1341	0.624534	0.000000	5.618935	0.009442	18.7
1342	0.655638	0.000259	5.618866	0.006488	21.3
1343	0.612175	0.000000	5.618935	0.007652	23.6
1344	0.667759	0.000000	5.618935	0.006521	27.6
1345	0.685380	0.001271	5.618595	0.007785	24.5
1346	0.635049	0.000000	5.618935	0.005999	20.3
1347	0.649721	0.000000	5.618935	0.007258	22.7
1348	0.678013	0.000000	5.618935	0.005294	19.6
1349	0.634394	0.000000	5.618935	0.007890	22.0
1350	0.624364	0.000000	5.618935	0.006886	22.3
1351	0.646723	0.000000	5.618935	0.007882	22.8
1352	0.626760	0.000000	5.618935	0.006087	20.9
1353	0.668435	0.000000	5.618935	0.007253	23.6
1354	0.678186	0.000000	5.618935	0.007590	21.9
1355	0.639963	0.000000	5.618935	0.006816	21.5
1356	0.651605	0.000000	5.618935	0.006941	19.6
1357	0.697006	0.000000	5.618935	0.007704	21.0
1358	0.664789	0.000000	5.618935	0.007613	21.9
1359	0.652888	0.000000	5.618935	0.006722	23.6
1360	0.664199	0.000000	5.618935	0.007370	22.4
1361	0.662418	0.000000	5.618935	0.006755	20.1
1362	0.620645	0.000000	5.618935	0.007708	22.1
1363	0.651045	0.000000	5.618935	0.005903	25.1
1364	0.663857	0.000000	5.618935	0.007001	20.9
1365	0.656002	0.000000	5.618935	0.005709	22.3
1366	0.652370	0.000000	5.618935	0.006502	20.1
1367	0.645385	0.000000	5.618935	0.008258	19.9
1368	0.659175	0.000000	5.618935	0.007314	21.8
1369	0.644535	0.000000	5.618935	0.008277	21.5
1370	0.661071	0.000343	5.618844	0.006560	19.0
1371	0.663637	0.000000	5.618935	0.006720	20.7
1372	0.676058	0.000000	5.618935	0.005378	18.3
1373	0.669731	0.000000	5.618935	0.006216	22.5
1374	0.640739	0.000000	5.618935	0.005512	22.0
1375	0.676727	0.000000	5.618935	0.006233	27.7
1376	0.627818	0.000000	5.618935	0.008125	28.7
1377	0.643143	0.000000	5.618935	0.007134	24.5
1378	0.663340	0.000000	5.618935	0.005653	24.8
1379	0.646107	0.000000	5.618935	0.005894	25.9
1380	0.670545	0.000000	5.618935	0.006989	20.3
1381	0.664821	0.000000	5.618935	0.009730	21.4
1382	0.664481	0.000004	5.618934	0.007213	22.8
1383	0.627077	0.000487	5.618805	0.005360	20.9
1384	0.645598	0.000000	5.618935	0.007405	23.4
1385	0.659639	0.000000	5.618935	0.005675	18.9
1386	0.662826	0.000000	5.618935	0.007474	20.2
1387	0.667650	0.000000	5.618935	0.007345	18.9
1388	0.670468	0.000000	5.618935	0.009318	20.3
1389	0.640896	0.000000	5.618935	0.008789	20.6
1390	0.651741	0.007141	5.617025	0.007442	22.3
1391	0.637218	0.000909	5.618692	0.005798	20.9
1392	0.629169	0.000000	5.618935	0.007461	21.7
1393	0.625306	0.000000	5.618935	0.009203	23.8
1394	0.613637	0.004155	5.617824	0.007900	24.3
1395	0.613044	0.000459	5.618813	0.006073	23.1
1396	0.607089	0.000000	5.618935	0.006804	21.5
1397	0.654303	0.000000	5.618935	0.007308	20.5
1398	0.668395	0.000000	5.618935	0.006389	21.0
1399	0.640985	0.000000	5.618935	0.010355	21.8
1400	0.675364	0.000000	5.618935	0.005873	22.7
1401	0.648967	0.000000	5.618935	0.006649	19.3
1402	0.645678	0.000000	5.618935	0.006499	21.7
1403	0.646382	0.000000	5.618935	0.009084	20.3
1404	0.633784	0.000000	5.618935	0.009382	22.8
1405	0.665012	0.005986	5.617334	0.006676	20.6
1406	0.626059	0.000000	5.618935	0.006632	25.6
1407	0.641346	0.000000	5.618935	0.006735	25.2
1408	0.601397	0.000000	5.618935	0.006226	21.6
1409	0.661166	0.000000	5.618935	0.006507	21.0
1410	0.639772	0.000000	5.618935	0.006884	21.5
1411	0.667621	0.000000	5.618935	0.005954	22.4
1412	0.661589	0.000000	5.618935	0.006300	20.8
1413	0.660122	0.000000	5.618935	0.006402	26.7
1414	0.641876	0.000000	5.618935	0.008088	21.0
1415	0.644093	0.000000	5.618935	0.005445	25.2
1416	0.631608	0.000000	5.618935	0.006044	22.0
1417	0.618036	0.000000	5.618935	0.006475	22.1
1418	0.671333	0.000000	5.618935	0.009119	21.8
1419	0.641567	0.000000	5.618935	0.006703	22.4
1420	0.656298	0.000000	5.618935	0.007894	24.6
1421	0.623625	0.000000	5.618935	0.006577	24.7
1422	0.629590	0.000802	5.618721	0.005884	21.7
1423	0.688424	0.000000	5.618935	0.009498	21.0
1424	0.668028	0.000000	5.618935	0.006896	19.4
1425	0.636446	0.000247	5.618869	0.005911	20.9
1426	0.676276	0.000000	5.618935	0.007856	22.1
1427	0.630938	0.000000	5.618935	0.007160	20.6
1428	0.678210	0.001513	5.618530	0.006377	23.8
1429	0.624606	0.000535	5.618792	0.005300	21.5
1430	0.653782	0.000000	5.618935	0.006302	19.8
1431	0.648796	0.000000	5.618935	0.007199	22.3
1432	0.624587	0.000000	5.618935	0.006196	22.2
1433	0.652593	0.000000	5.618935	0.005442	27.6
1434	0.660929	0.000000	5.618935	0.007684	24.0
1435	0.648947	0.000000	5.618935	0.005889	22.0
1436	0.619272	0.000000	5.618935	0.006057	22.0
1437	0.658194	0.000000	5.618935	0.007201	22.6
1438	0.659286	0.000000	5.618935	0.006923	23.4
1439	0.660234	0.000000	5.618935	0.007663	21.2
1440	0.634421	0.000000	5.618935	0.006672	21.5
1441	0.646814	0.000000	5.618935	0.005313	19.9
1442	0.652807	0.000000	5.618935	0.012199	20.2
1443	0.668832	0.000000	5.618935	0.008408	22.8
1444	0.644655	0.022548	5.612909	0.006913	22.8
1445	0.662702	0.015462	5.614801	0.007317	21.4
1446	0.638134	0.011538	5.615850	0.006428	20.4
1447	0.665217	0.008761	5.616592	0.006532	21.3
1448	0.630729	0.007869	5.616831	0.006308	20.4
1449	0.672449	0.005794	5.617386	0.005715	24.6
1450	0.643051	0.003619	5.617967	0.006858	21.2
1451	0.679064	0.001267	5.618596	0.008193	20.3
1452	0.614698	0.000000	5.618935	0.006993	20.5
1453	0.626082	0.000000	5.618935	0.005940	21.2
1454	0.625010	0.001047	5.618655	0.006061	22.2
1455	0.631271	0.000000	5.618935	0.006227	18.2
1456	0.637108	0.000000	5.618935	0.008962	19.0
1457	0.670272	0.000000	5.618935	0.005673	20.7
1458	0.642604	0.000000	5.618935	0.006588	19.7
1459	0.608193	0.000000	5.618935	0.006548	19.0
1460	0.613369	0.000000	5.618935	0.007887	20.1
1461	0.674665	0.000000	5.618935	0.007746	21.4
1462	0.614970	0.000000	5.618935	0.007056	20.7
1463	0.676561	0.000243	5.618870	0.007850	21.1
1464	0.643774	0.000000	5.618935	0.006074	18.5
1465	0.655596	0.000000	5.618935	0.008192	21.2
1466	0.654750	0.000000	5.618935	0.008282	20.8
1467	0.637544	0.000000	5.618935	0.006564	23.7
1468	0.625031	0.000000	5.618935	0.007070	22.6
1469	0.632023	0.000000	5.618935	0.008728	21.4
1470	0.649053	0.001285	5.618592	0.008804	20.6
1471	0.647600	0.000000	5.618935	0.005585	21.8
1472	0.660176	0.000000	5.618935	0.006593	23.9
1473	0.631548	0.000000	5.618935	0.009278	21.4
1474	0.659001	0.000000	5.618935	0.006785	20.6
1475	0.675036	0.000000	5.618935	0.006468	20.2
1476	0.663927	0.000000	5.618935	0.005531	20.0
1477	0.662559	0.000000	5.618935	0.007099	23.5
1478	0.652378	0.000000	5.618935	0.007002	20.7
1479	0.646980	0.000000	5.618935	0.007481	22.0
1480	0.638807	0.000000	5.618935	0.006909	19.9
1481	0.626001	0.000000	5.618935	0.005960	23.8
1482	0.648418	0.000000	5.618935	0.006513	21.7
1483	0.621713	0.000000	5.618935	0.006168	24.0
1484	0.642073	0.000000	5.618935	0.007153	20.2
1485	0.661691	0.000738	5.618738	0.007033	22.1
1486	0.627378	0.000000	5.618935	0.006575	23.8
1487	0.627207	0.000000	5.618935	0.007630	20.9
1488	0.656434	0.000000	5.618935	0.006885	18.3
1489	0.630326	0.000000	5.618935	0.005518	22.8
1490	0.652723	0.000000	5.618935	0.006669	20.6
1491	0.637874	0.000000	5.618935	0.005386	25.0
1492	0.618055	0.000000	5.618935	0.007312	21.7
1493	0.639791	0.000000	5.618935	0.006516	22.6
1494	0.647867	0.000000	5.618935	0.007352	21.0
1495	0.662585	0.000000	5.618935	0.006263	21.7
1496	0.641192	0.000000	5.618935	0.007989	22.9
1497	0.642111	0.000000	5.618935	0.005690	26.3
1498	0.616929	0.000000	5.618935	0.006048	25.0
1499	0.659381	0.000000	5.618935	0.006995	21.2
1500	0.630298	0.000000	5.618935	0.006744	23.0
1501	0.646491	0.000000	5.618935	0.007786	19.7
1502	0.653213	0.002567	5.618249	0.007735	21.4
1503	0.601614	0.000000	5.618935	0.006416	20.7
1504	0.620824	0.000000	5.618935	0.006857	19.8
1505	0.660461	0.000000	5.618935	0.006259	20.1
1506	0.646412	0.000000	5.618935	0.005709	20.2
1507	0.654630	0.000000	5.618935	0.007469	19.9
1508	0.657608	0.000000	5.618935	0.006220	21.0
1509	0.622448	0.000000	5.618935	0.006636	24.0
1510	0.635613	0.000000	5.618935	0.005556	22.1
1511	0.624517	0.000000	5.618935	0.004884	24.1
1512	0.681235	0.000000	5.618935	0.007791	23.2
1513	0.627183	0.000000	5.618935	0.005186	24.9
1514	0.647004	0.000000	5.618935	0.007988	22.9
1515	0.647554	0.000000	5.618935	0.007908	21.5
1516	0.673515	0.000000	5.618935	0.007722	21.2
1517	0.668510	0.000000	5.618935	0.008071	21.0
1518	0.646533	0.001044	5.618656	0.006376	21.5
1519	0.629702	0.000000	5.618935	0.007197	19.1
1520	0.647392	0.000000	5.618935	0.007396	20.8
1521	0.628989	0.002679	5.618219	0.006029	20.4
1522	0.657898	0.002228	5.618339	0.005747	21.3
1523	0.636232	0.000097	5.618909	0.006144	21.8
1524	0.661119	0.000000	5.618935	0.006257	22.3
1525	0.660024	0.000000	5.618935	0.005914	19.8
1526	0.636699	0.000000	5.618935	0.006402	19.6
1527	0.637338	0.000000	5.618935	0.006710	19.4
1528	0.607489	0.000000	5.618935	0.007053	21.1
1529	0.640125	0.001968	5.618409	0.005058	22.0
1530	0.653422	0.000673	5.618755	0.007281	22.9
1531	0.653104	0.000000	5.618935	0.010966	20.1
1532	0.659959	0.000000	5.618935	0.006338	23.4
1533	0.650414	0.000000	5.618935	0.006472	24.5
1534	0.677885	0.000000	5.618935	0.007712	21.1
1535	0.633065	0.000000	5.618935	0.007336	21.0
1536	0.667991	0.000000	5.618935	0.010062	19.3
1537	0.660023	0.006438	5.617213	0.008693	19.4
1538	0.660565	0.000732	5.618740	0.007165	21.6
1539	0.626636	0.000000	5.618935	0.006453	20.3
1540	0.681825	0.000630	5.618767	0.007591	21.9
1541	0.647390	0.000000	5.618935	0.006031	20.1
1542	0.667432	0.000000	5.618935	0.006876	20.3
1543	0.651491	0.000000	5.618935	0.004972	20.2
1544	0.620691	0.000000	5.618935	0.007306	28.0
1545	0.629333	0.000000	5.618935	0.006936	21.5
1546	0.646886	0.000000	5.618935	0.005791	20.4
1547	0.656112	0.000198	5.618882	0.008665	20.8
1548	0.592048	0.000000	5.618935	0.006591	21.2
1549	0.636073	0.003994	5.617867	0.005485	20.2
1550	0.646784	0.000938	5.618685	0.007575	23.0
1551	0.630666	0.000160	5.618893	0.005938	18.7
1552	0.644998	0.000000	5.618935	0.006164	26.3
1553	0.615033	0.000000	5.618935	0.005593	21.6
1554	0.638922	0.000000	5.618935	0.008762	23.7
1555	0.618460	0.000000	5.618935	0.007301	19.9
1556	0.652791	0.000000	5.618935	0.007891	25.3
1557	0.671610	0.000000	5.618935	0.007536	23.4
1558	0.636177	0.000000	5.618935	0.006437	21.1
1559	0.613657	0.000000	5.618935	0.005389	26.7
1560	0.619272	0.000000	5.618935	0.007514	25.9
1561	0.639089	0.000000	5.618935	0.007483	27.9
1562	0.643352	0.000000	5.618935	0.006297	24.6
1563	0.635499	0.000000	5.618935	0.007385	29.6
1564	0.619575	0.000000	5.618935	0.007939	25.8
1565	0.647329	0.000000	5.618935	0.006203	21.2
1566	0.661113	0.000000	5.618935	0.006175	22.0
1567	0.642329	0.000000	5.618935	0.007252	22.3
1568	0.615697	0.000000	5.618935	0.006803	21.8
1569	0.623047	0.000342	5.618844	0.006774	20.9
1570	0.620600	0.001536	5.618525	0.005929	22.0
1571	0.640617	0.000000	5.618935	0.006864	21.6
1572	0.630400	0.000000	5.618935	0.007524	21.1
1573	0.651531	0.000000	5.618935	0.009134	20.8
1574	0.660555	0.000000	5.618935	0.009004	23.9
1575	0.606229	0.000000	5.618935	0.006661	20.0
1576	0.673146	0.000000	5.618935	0.006562	22.6
1577	0.640748	0.000000	5.618935	0.005494	21.6
1578	0.686349	0.000000	5.618935	0.008722	21.6
1579	0.639336	0.000000	5.618935	0.008169	18.3
